Name,Department,Frequency,Avg_Popularity,Avg_Revenue
Ian Bryce,Production,14,46.5073795,508363258.9285714
Kosta Saric,Crew,13,45.759528461538466,254948485.30769232
Kris Cole,Editing,13,61.49046569230769,209775173.0
Peter M. Tobyansen,Production,13,41.11668946153846,335697245.2307692
Paul Haslinger,Sound,13,34.94551692307692,83000966.53846154
Sheldon Kahn,Editing,13,24.09093530769231,109936589.07692307
Andrew Stanton,Writing,13,75.69459153846154,561967644.0769231
Tannis Vallely,Production,13,35.187542692307694,231489825.15384614
Simon Kinberg,Production,13,110.45506584615386,368370838.84615386
Anthony Katagas,Production,13,28.505279153846153,55992452.84615385
Jackie Burch,Production,13,37.083056846153845,145071551.23076922
Jany Temime,Costume & Make-Up,13,58.91526346153846,476961326.7692308
Eric Alan Edwards,Camera,13,18.963609846153847,59166011.07692308
Laurence Mark,Production,13,19.57316807692308,94302595.92307693
J.R. Grubbs,Sound,13,52.48632592307692,233838294.30769232
Peter Suschitzky,Camera,13,28.538658076923078,84170340.46153846
E. Bennett Walsh,Production,13,32.30074546153846,130125863.92307693
Shawn Levy,Production,13,38.562135,181350872.53846154
W. Steven Graham,Art,13,37.02545284615385,237389334.30769232
Lee Smith,Editing,13,131.12283115384614,476627018.7692308
John Finklea,Sound,13,33.020375384615384,135280301.15384614
Annie Welles,Directing,13,40.29077992307692,253559287.84615386
Annie Penn,Directing,13,71.1995346923077,432553996.38461536
Ed Verreaux,Art,13,59.53318292307692,308606381.0769231
Anne Kuljian,Art,13,54.33638761538462,252712663.30769232
Elaine Grainger,Production,13,39.03473561538462,93831743.84615384
Lauren E. Polizzi,Art,13,64.71650976923077,400768552.7692308
Jaap Buitendijk,Camera,13,63.19022546153846,305104491.46153843
Michael Trent,Editing,13,34.09661153846154,168616825.23076922
Mauro Fiore,Camera,13,41.34265784615385,308097603.46153843
Janice Alexander,Costume & Make-Up,13,59.93666384615385,356884947.38461536
Judy Becker,Art,13,26.171404538461537,68288032.07692307
Michael Uslan,Production,13,74.10556346153845,426215992.46153843
Judianna Makovsky,Costume & Make-Up,13,51.79317023076923,383331720.38461536
Anthony Bregman,Production,13,14.32110553846154,15371429.76923077
Phil Meheux,Camera,13,33.60487507692308,220278464.84615386
Beau Flynn,Production,13,31.469332769230768,121402622.07692307
David Gropman,Art,13,21.649572923076924,103715066.38461539
William A. Elliott,Art,13,22.321537461538462,113354098.0
Wendy Greene Bricmont,Editing,13,17.52877030769231,53636329.384615384
Lewis Goldstein,Sound,13,34.591220846153846,106425445.23076923
Geoff Hubbard,Art,13,27.925652384615383,267753645.6153846
Michael Fottrell,Production,13,28.775406615384615,273542337.0769231
Richard Maibaum,Writing,13,32.06679338461539,136013374.76923078
Thierry Arbogast,Camera,13,33.266055307692305,77028715.46153846
Francisco X. Pérez,Costume & Make-Up,13,27.993163923076924,138505828.23076922
Jon Hutman,Art,13,29.07179307692308,150320695.0
Colin Wilson,Production,13,33.62419215384615,323996612.3076923
Spike Lee,Production,13,8.963294846153845,14253814.846153846
Ilan Eshkeri,Sound,13,24.24181284615385,47829733.07692308
Ron Howard,Directing,13,36.73418146153846,221337734.3846154
David Siegel,Production,13,35.47959884615385,157287384.46153846
Bill Johnson,Production,13,28.45897223076923,43112463.538461536
Richard Roles,Camera,13,134.72866776923075,459966042.3076923
William Goldman,Writing,13,24.484799307692306,47369840.692307696
Letty Aronson,Production,13,19.022831615384614,39427562.0
Robert Rodriguez,Camera,13,31.22985730769231,86794716.6923077
Andrew Lazar,Production,13,20.987112,34852715.615384616
Andrew Laws,Art,13,30.18146715384615,99561331.38461539
Richard Marks,Editing,13,23.326277,84447349.3076923
Michael G. Wilson,Production,13,55.70990376923077,425844200.0769231
Todd Hallowell,Production,13,50.67344892307692,310105075.2307692
Gary Jones,Costume & Make-Up,13,22.215113999999996,146310389.46153846
Perry Robertson,Sound,13,29.034250384615383,97259941.61538461
Fred Roos,Production,13,42.31126569230769,74599108.84615384
Julie Pitkanen,Directing,13,17.20539223076923,63255695.615384616
Laurie MacDonald,Production,13,51.73263492307693,307511274.46153843
Brian Heller,Camera,13,55.76270984615384,234181728.15384614
Richard Quinn,Editing,13,51.517516615384615,288846883.46153843
Jonathan Gordon,Production,13,27.476709384615386,91447251.46153846
Arthur Max,Art,13,63.637278153846154,267456887.30769232
Jonathan Glickman,Production,13,25.91117330769231,120848200.61538461
Todd Black,Production,13,36.65147215384615,105147638.6923077
Jan Roelfs,Art,13,24.400869076923076,56951816.0
Jakub Dvorak,Directing,13,41.44032,218016232.07692307
Jan Pascale,Art,13,29.58438923076923,92882232.53846154
Brian Richards,Sound,13,42.923624153846156,103623376.3076923
Mike Hill,Editing,13,35.791425,218816337.69230768
Robert L. Sephton,Sound,13,32.22337123076923,172178253.53846154
David A. Arnold,Editing,13,42.260854153846154,247029640.46153846
Kevin Phipps,Art,13,43.22272084615384,148431527.0
Richard S. Wright,Production,13,35.81081753846154,60884520.76923077
Paula Wagner,Production,13,37.135097307692305,237030359.84615386
John Schwartzman,Camera,13,68.9456583076923,395157965.2307692
Evan Goldberg,Production,13,37.34075253846154,108356355.23076923
Rick Montgomery,Production,13,28.413671,103121936.84615384
James W. Tyson,Costume & Make-Up,13,39.42038692307692,220345312.6153846
Paula Weinstein,Production,13,23.362127307692308,98612983.6923077
Daniel Mindel,Camera,13,47.430400769230765,241317842.3846154
Ellen Heuer,Sound,13,63.81968538461538,235865604.30769232
Scott J. Ateah,Crew,13,34.83324376923077,114633358.15384616
Deborah Hopper,Costume & Make-Up,13,32.865721307692304,150300355.15384614
Ravi Bansal,Art,13,78.97009346153845,425901749.15384614
Warren Hendriks,Sound,13,128.464858,413655241.53846157
Bob Kensinger,Art,13,27.64114369230769,145634474.3846154
Daniel Orlandi,Costume & Make-Up,13,55.729410615384616,282892807.61538464
Florian Ballhaus,Camera,13,53.67727253846154,185324854.6153846
Tony Pierce-Roberts,Camera,13,19.824348,63414283.384615384
Craig Barron,Visual Effects,13,46.688283,261122025.46153846
Cliff Martinez,Sound,13,25.970275615384615,47593034.07692308
John R. Leonetti,Camera,13,30.14308376923077,96321729.46153846
Emanuel Millar,Costume & Make-Up,13,34.67289,111881004.3076923
Jacqueline Durran,Costume & Make-Up,13,22.139884923076924,66994702.0
Dante Ferretti,Art,13,43.04136476923077,164966646.76923078
Karen Rosenfelt,Production,13,56.085316538461534,334575531.38461536
Larry Blake,Sound,13,28.07629553846154,144229212.30769232
Barry Chusid,Art,13,45.37230407692308,255766293.07692307
Elliot Davis,Camera,13,11.412699461538462,36071279.307692304
Bill Carraro,Production,13,41.76118807692308,106916605.23076923
Jacques Jouffret,Camera,13,43.89338130769231,202782228.69230768
Robert Rodriguez,Writing,13,20.08822876923077,65379862.15384615
Louis D'Esposito,Production,13,129.27945499999998,754864232.6923077
Leslie E. Rollins,Art,13,41.914447538461545,187266499.3846154
Barry Levinson,Directing,13,15.33858946153846,85327094.61538461
David E. Campbell,Sound,13,53.198464923076926,188281537.07692307
Barry Mendel,Production,13,34.861992615384615,154853057.76923078
Perry Andelin Blake,Art,13,24.592176846153848,114199897.53846154
Kent Beyda,Editing,13,23.850002153846155,151790678.6153846
Jay Maidment,Camera,13,85.92844638461537,334125264.6923077
Bryan Bowen,Sound,13,39.266511692307695,173640565.6153846
Tracy Bennett,Camera,13,29.523192923076923,132923477.23076923
Sharron Reynolds,Directing,13,43.49875607692308,179911919.23076922
Kim Davis-Wagner,Production,13,28.135823846153848,92896950.84615384
Jon Brion,Sound,13,31.402481538461537,82121492.15384616
Vic Armstrong,Crew,13,43.52817392307692,281972537.61538464
Zade Rosenthal,Camera,13,74.41494169230769,472092088.38461536
Adam Jenkins,Sound,13,33.873559615384615,89377906.6923077
Chris Burdon,Sound,13,52.670546538461544,180011221.6153846
Steve Baine,Sound,13,34.88241315384615,117175068.6923077
Joel Schumacher,Directing,13,24.982748461538463,110541276.6923077
Jim Erickson,Art,13,31.359873384615387,158470317.3846154
Gloria D'Alessandro,Editing,13,29.643936461538463,180368818.0
John Casey,Costume & Make-Up,13,32.069046615384615,151158305.07692307
Yolanda Toussieng,Costume & Make-Up,13,40.77660284615384,236040597.76923078
Robin Harlan,Sound,13,46.60438638461539,208367875.53846154
Priscilla Nedd-Friendly,Editing,13,26.89995192307692,156825566.69230768
Christian P. Minkler,Sound,13,36.875917384615384,109399632.76923077
Mark Mancina,Sound,13,28.700222076923076,149524307.15384614
Marion Dougherty,Production,13,26.359653,141020092.23076922
Nicolas De Toth,Editing,13,30.337999923076925,154093650.6153846
Stuart M. Besser,Production,13,28.43665776923077,86686295.07692307
Mark Friedberg,Art,13,23.934737230769233,126246129.3076923
Remi Adefarasin,Camera,13,21.761493076923077,86033246.15384616
Chuck Michael,Sound,13,70.41030546153846,324437357.2307692
David Mamet,Writing,13,13.434421153846152,24208690.846153848
David Parker,Sound,13,56.304449000000005,193792989.6153846
Gerald R. Molen,Production,13,34.72489592307692,329999905.0769231
Jeff Habberstad,Crew,13,59.806314615384615,382926009.0
David Moritz,Editing,13,18.485167,59907592.76923077
George Watters II,Sound,13,49.32737461538461,350903404.61538464
Sean Haworth,Art,13,95.829479,591303703.6923077
John Bush,Art,13,30.56056892307692,150708200.84615386
Sylvester Stallone,Writing,13,47.47744723076923,185641966.07692307
Oliver Stapleton,Camera,13,12.241471692307691,42983868.384615384
Steve Nelson,Sound,13,23.660161846153848,100939688.46153846
Robert Zemeckis,Directing,13,51.107163230769224,276201692.46153843
Christine Wilson,Directing,13,50.329949846153845,223111390.69230768
Steven Soderbergh,Camera,13,33.74025623076923,155590815.46153846
Cate Hardman,Directing,13,29.49309546153846,121601859.38461539
Chris Snyder,Art,13,59.555031923076925,314840101.2307692
Catherine Harper,Sound,13,52.23318076923077,183606180.46153846
Suzanne Tenner,Camera,13,20.219482461538462,63675535.307692304
Rodrigo Prieto,Camera,13,40.6257816923077,124057911.3076923
Olivier Bériot,Costume & Make-Up,13,42.508256461538465,90615255.38461539
Nikki Barrett,Production,13,59.49605723076923,95069428.92307693
Susan Bode,Art,13,29.155645,198553829.07692307
Christopher Greenbury,Editing,13,30.168479846153847,154452978.07692307
Adrian Biddle,Camera,13,31.811428307692307,119493895.76923077
Steve Starkey,Production,13,47.81611784615385,255670914.69230768
Charles Maynes,Sound,13,23.611979076923078,113574215.76923077
Harold Parker,Editing,13,30.03291223076923,91919813.3076923
Jeffrey J. Haboush,Sound,13,34.992170076923074,140606801.53846154
Stephen P. Robinson,Sound,13,30.857911846153847,243149533.07692307
Rich Mento,Production,13,26.46848776923077,71879100.23076923
Sarah Monat,Sound,13,45.29765515384615,202780413.23076922
Lauren Stephens,Editing,12,34.50503716666667,142431971.16666666
Andrew Rowlands,Camera,12,58.22315475,239853194.33333334
Amanda Goodpaster,Sound,12,43.324144499999996,176525273.58333334
John A. Larsen,Sound,12,58.79282025,287107926.6666667
Steven Schneider,Production,12,29.682657916666667,85123705.75
Jay Cassidy,Editing,12,34.25377983333333,88487029.5
Terry Stacey,Camera,12,20.66598958333333,55204910.5
Donald E. Thorin,Camera,12,15.217625333333336,54656134.583333336
Steve Maslow,Sound,12,38.99294183333333,190943324.83333334
Seth Yanklewitz,Production,12,28.680073833333335,108066535.91666667
Howard Cummings,Art,12,28.933574916666668,75446744.75
Jay Hart,Art,12,59.67495258333333,236480190.0
Robert Graf,Production,12,36.48770691666667,93105012.66666667
Howard Berger,Crew,12,28.328523916666665,88825767.33333333
Maurice Jarre,Sound,12,22.217379583333337,123448676.08333333
Rick Kline,Sound,12,38.64592866666667,202899327.08333334
Tony Scott,Directing,12,30.89975075,155660061.58333334
Lauri Gaffin,Art,12,40.102748749999996,262237748.66666666
Tony Gilroy,Writing,12,40.474531166666665,219138003.0
Dennis S. Sands,Sound,12,58.743128750000004,295932772.4166667
Ezra Swerdlow,Production,12,38.55467616666667,158412424.25
Peck Prior,Editing,12,18.8923385,59055742.5
R.J. Kizer,Sound,12,148.14912941666668,419110360.5
Malcolm Campbell,Editing,12,18.578935,77154163.75
Andrew Max Cahn,Art,12,62.03084583333333,243114130.25
Linda Matthews,Costume & Make-Up,12,43.23897366666667,251263238.66666666
Howard R. Campbell,Lighting,12,50.13051475,279064656.4166667
Samuel Hadida,Production,12,23.158133833333334,84455344.0
Chris Jargo,Sound,12,48.14387083333333,270709450.8333333
Donald McAlpine,Camera,12,33.46437925,191779905.0
Martin Walsh,Editing,12,39.20681025,185578119.66666666
Richard Linklater,Writing,12,19.123167916666667,18422884.583333332
Rob Cowan,Production,12,28.62854625,125433996.83333333
Fernand Bos,Sound,12,21.786503,119277828.0
Akiva Goldsman,Production,12,32.089599166666666,219886067.66666666
Emmanuel Lubezki,Camera,12,43.594891999999994,161309914.83333334
Johanna Ray,Production,12,40.39099183333333,91360973.58333333
Nancy Bishop,Production,12,36.532871666666665,137175672.0
Francis Ford Coppola,Directing,12,40.22654541666666,73837030.41666667
Seth Rogen,Writing,12,44.710243166666665,106290587.75
Glenn S. Gainor,Production,12,16.692327916666667,52710953.0
Francis Ford Coppola,Writing,12,38.41038508333333,64558432.083333336
Steve Cunningham,Visual Effects,12,47.01829016666667,406867264.5
Peter Afterman,Sound,12,30.447741249999996,148931137.0
Chris Moore,Production,12,21.336970166666664,98824815.41666667
Luca Kouimelis,Directing,12,37.20808458333334,158779731.75
Armyan Bernstein,Production,12,21.097921166666666,93400028.25
Edson Williams,Visual Effects,12,83.28413441666667,492440249.3333333
Troy Sizemore,Art,12,40.03090758333333,223051242.25
Victoria Wood,Costume & Make-Up,12,40.844163083333335,162022431.5
Boaz Davidson,Production,12,29.792438666666666,64640093.25
Linda DeScenna,Art,12,40.13566375,187258640.0
Stephen F. Windon,Camera,12,28.619928583333333,269795164.3333333
Jenny Beavan,Costume & Make-Up,12,66.32151108333333,172302146.5
Kevin Reher,Production,12,84.22575908333333,670344123.5833334
Linda D. Flowers,Costume & Make-Up,12,46.61211875,316705773.4166667
Kevin Smith,Directing,12,17.938640666666668,20445256.166666668
Teddy Castellucci,Sound,12,24.507979416666668,125878813.66666667
Kevin Smith,Writing,12,17.608578166666668,18628952.583333332
Kevin Thompson,Art,12,33.112430333333336,71452980.25
Peter Block,Production,12,28.94784291666667,67910933.16666667
Julie Hewett,Costume & Make-Up,12,39.57985975,270312106.0
Robert Fernandez,Sound,12,33.39241675,118495615.5
Kevin Ishioka,Art,12,56.95688691666666,522930069.3333333
William Ladd Skinner,Art,12,41.082311749999995,325498551.8333333
William Kerr,Editing,12,27.466157,106578085.91666667
Peter Mountain,Camera,12,60.195709416666666,293936736.1666667
Michael J. Broomberg,Sound,12,42.630505750000005,282534567.0833333
Maher Ahmad,Art,12,28.439494083333333,84675860.75
Michael I. Rachmil,Production,12,15.507857416666667,39152334.416666664
Gary Hymes,Crew,12,53.38559916666666,308454266.0
Sean Landeros,Crew,12,45.45303425,307717701.4166667
Ashok Amritraj,Production,12,19.811258583333334,54069446.166666664
Steven Lawrence,Art,12,104.64918116666666,491800834.6666667
David Wasco,Art,12,53.48518241666667,150980205.25
Jessica Drake,Crew,12,69.49037508333333,268337972.66666666
Jessica Clothier,Directing,12,42.092127166666664,193743602.91666666
Steven Kirshoff,Crew,12,28.91631575,127070006.58333333
Sharen Davis,Costume & Make-Up,12,34.465507,137475434.0
Alex Bailey,Camera,12,38.8251275,182411044.91666666
Kevin De La Noy,Production,12,64.39273716666666,364390553.3333333
John Sloss,Production,12,14.690826666666666,11884919.5
Art Linson,Production,12,29.965747083333337,36358742.916666664
Wayne Pashley,Sound,12,33.69507975,141905796.08333334
Tony Fanning,Art,12,46.78636708333334,324543341.3333333
Jeffrey Silver,Production,12,35.631723666666666,178520607.91666666
Simone Bär,Production,12,35.596920000000004,104872116.33333333
Walter Murch,Editing,12,38.32281808333333,144758662.33333334
Lisa Lovaas,Costume & Make-Up,12,51.43658491666667,652024992.9166666
Bernadette Mazur,Costume & Make-Up,12,24.4134825,146649453.66666666
Craig McKay,Editing,12,22.92621366666667,81100891.33333333
Judith A. Cory,Costume & Make-Up,12,28.943607583333332,144257931.91666666
Stuart Levy,Editing,12,29.230760250000003,106790688.75
Ian Fox,Camera,12,67.815219,327220945.5833333
Richard Roberts,Art,12,80.31707066666667,402655174.0
Tom Reta,Art,12,45.758606500000006,211577143.58333334
Tom Rolf,Editing,12,20.14679191666667,65949148.5
Aggie Guerard Rodgers,Costume & Make-Up,12,31.57360675,94497317.66666667
Ralph Nelson,Camera,12,45.031365083333334,205890150.5
David Kitay,Sound,12,14.071452333333333,30917281.833333332
Jo Edna Boldin,Production,12,42.135463333333334,157166701.83333334
Michael Tadross,Production,12,35.909760416666664,185212577.66666666
Dianne Crittenden,Production,12,29.919543916666665,189284623.66666666
Shane Hurlbut,Camera,12,19.843568166666667,73310050.08333333
Dylan Tichenor,Editing,12,32.30981658333334,86232895.5
Waldo Sanchez,Costume & Make-Up,12,38.42387683333333,179298781.83333334
Doug Davison,Production,12,32.19364725,162703631.66666666
